726.821,141.260,27.904,0.558,39,"382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,404,420,457"
1216.750,33.049,9.869,0.461,8,"337,339,339,340,409,415,429,447"
7977.111,18.337,3.613,0.375,9,"332,343,374,405,417,421,421,424,457"
1154.100,199.440,49.627,0.321,20,"332,334,335,336,337,338,339,339,340,343,344,347,348,350,351,355,408,420,438,450"
8457.667,7.271,2.752,0.567,6,"419,419,420,420,440,458"
1820.000,11.326,8.059,0.709,5,"335,375,411,420,454"
1344.714,71.224,21.824,0.348,14,"344,369,391,395,402,415,419,428,435,436,441,453,455,463"
561.091,17.647,2.171,0.299,11,"332,335,336,337,340,347,348,401,418,419,425"
7051.803,518.825,34.212,0.154,264,"332,332,332,334,335,335,335,336,338,338,338,339,339,341,341,343,343,343,344,347,347,360,361,363,372,372,372,372,372,372,373,373,375,375,375,375,376,376,377,377,377,377,377,377,377,377,378,378,378,379,379,380,381,381,381,381,381,381,381,381,383,383,383,383,383,383,384,385,385,385,385,386,386,386,386,386,386,386,386,386,386,387,387,387,387,387,387,388,388,388,388,389,389,390,390,390,390,391,391,391,391,391,392,392,392,392,392,392,392,392,392,394,394,394,394,395,395,396,396,397,397,397,397,397,398,398,399,399,400,400,400,403,405,406,406,406,406,407,407,408,408,408,409,409,410,410,411,411,412,412,413,413,413,415,415,415,415,416,419,420,421,421,422,423,424,424,425,425,429,430,430,432,433,433,434,434,435,435,435,435,435,436,436,437,437,437,437,437,437,437,437,438,438,440,440,440,440,440,440,440,440,441,441,442,442,442,442,442,442,442,442,442,442,442,442,442,442,443,446,447,448,449,449,450,450,450,450,450,450,450,451,451,451,452,452,452,452,453,453,453,454,455,455,455,455,456,456,457,457,457,457,458,458,459,459,459,461,462,462,462,463,463,463,463"
14277.200,5.036,1.608,0.727,5,"438,438,438,439,447"
627.143,31.408,9.192,0.364,14,"337,340,356,379,406,409,410,411,412,414,428,433,435,463"
9935.429,42.303,20.899,0.644,7,"348,413,417,455,455,455,455"
916.889,11690.538,277.457,0.053,171,"332,334,335,336,337,338,339,339,340,341,343,343,344,347,348,348,350,350,351,351,353,354,355,355,356,357,357,358,359,360,361,362,363,364,365,366,367,367,368,369,370,371,372,372,373,374,375,376,377,378,379,380,380,381,382,383,383,384,385,385,386,386,386,387,388,388,388,389,390,391,391,392,393,394,394,394,395,396,397,397,397,398,398,399,400,400,401,401,402,402,403,404,405,406,406,406,407,407,408,408,409,409,409,410,410,411,412,413,414,414,414,415,415,415,416,417,418,419,420,421,422,423,423,423,423,424,425,426,427,428,429,430,432,433,434,435,436,437,439,440,440,441,442,443,443,443,446,446,447,448,448,449,450,450,451,452,452,453,454,455,456,457,458,459,459,460,460,461,462,463,463"
552.000,7.916,3.273,0.518,5,"354,375,382,406,463"
1709.600,86.216,25.167,0.500,5,"382,393,404,405,458"
1304.000,81.741,17.186,0.356,11,"334,339,344,394,395,396,398,399,401,402,412"
6967.091,18.195,3.026,0.353,11,"347,382,405,409,409,418,434,453,462,462,463"
8387.333,36.198,17.118,0.774,6,"344,344,386,405,417,461"
6306.200,19.195,3.706,0.407,10,"378,385,390,394,410,413,432,432,450,450"
566.500,114.316,3.699,0.707,44,"382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393"
7886.635,1335.619,23.933,0.159,271,"332,332,332,334,335,335,335,336,337,338,338,338,341,341,343,343,344,344,344,344,344,344,344,344,347,347,348,350,351,351,353,354,355,355,355,356,357,357,358,358,359,359,359,359,360,360,360,363,364,365,366,367,367,369,369,371,371,372,372,375,375,375,376,376,376,376,377,377,381,381,381,381,381,382,385,386,386,388,388,389,390,390,391,391,391,395,404,404,413,416,416,416,416,416,416,416,416,417,417,417,417,418,418,418,418,418,418,418,419,419,419,419,419,419,420,420,421,421,421,421,421,421,421,421,421,422,422,422,422,422,423,423,423,424,424,424,424,424,425,425,425,425,425,427,427,428,428,429,429,430,432,433,433,433,433,433,433,433,433,433,433,433,433,434,434,434,434,434,435,435,435,435,435,435,437,437,437,437,437,438,438,438,438,439,439,439,439,440,440,440,440,440,441,441,441,441,442,442,442,443,443,446,446,447,447,447,448,449,449,449,449,450,450,450,450,450,450,450,450,450,450,450,451,451,451,451,451,451,451,451,452,452,452,452,453,453,453,453,453,453,454,456,456,456,456,456,456,457,457,457,457,457,458,458,458,458,458,458,459,460,461,461,461,461,462,462,462,462,462,463,463"
936.150,63.316,13.502,0.284,40,"334,340,343,347,348,351,351,354,360,361,363,363,378,394,397,401,403,406,408,409,409,409,410,413,413,414,415,417,418,424,424,430,434,447,449,450,450,459,459,463"
868.667,10.353,3.836,0.439,6,"348,364,378,379,390,448"
9531.200,5.278,1.587,0.575,5,"338,421,421,458,463"
7557.200,10.199,2.712,0.453,5,"347,372,377,394,422"
992.800,37.508,20.244,0.536,30,"334,336,337,339,351,351,357,366,367,368,371,374,394,396,397,398,406,408,409,412,412,414,420,432,435,437,441,450,458,461"
915.000,9.157,2.029,0.412,6,"343,348,369,381,426,463"
740.333,33.158,5.924,0.323,12,"344,355,379,382,383,387,389,390,418,425,440,441"
785.818,67.857,16.958,0.253,22,"351,359,362,372,376,377,387,391,401,403,405,406,409,413,414,415,435,450,451,454,454,462"
38157.818,7.978,1.597,0.521,11,"411,411,414,414,414,430,430,433,433,456,456"
7556.000,9.774,3.809,0.506,5,"344,395,397,398,450"
1093.333,50.179,43.063,0.863,9,"347,350,351,363,378,381,416,418,450"
6264.500,39.318,18.329,0.522,12,"396,399,399,400,401,404,404,412,419,422,434,434"
9591.600,23.458,10.763,0.698,5,"430,440,440,440,461"
565.667,10.862,2.195,0.403,6,"343,365,374,402,407,447"
63437.500,6.793,0.553,0.677,16,"375,375,375,375,375,375,375,375,385,385,385,385,385,385,385,453"
681.500,35.010,10.906,0.484,8,"344,382,382,382,382,420,421,447"
516.556,97.780,20.502,0.557,18,"347,347,371,382,382,382,382,382,382,382,382,382,382,382,382,404,404,439"
963.391,66.107,14.515,0.527,23,"332,334,335,337,338,339,340,341,343,347,348,350,351,374,376,378,379,381,386,390,392,402,450"
1855.143,77.365,19.572,0.450,7,"335,382,388,393,404,405,428"
1908.500,110.372,35.811,0.510,8,"341,382,404,405,451,451,451,451"
1671.231,44.152,3.937,0.194,26,"338,340,354,363,369,374,377,389,391,397,400,401,402,405,407,409,414,418,421,425,427,430,432,437,450,454"
4332.500,31.089,3.032,0.323,16,"332,332,338,339,344,344,378,388,394,395,400,401,405,443,458,458"
2925.200,33.099,15.033,0.702,5,"377,377,450,450,450"
6803.655,56.856,8.196,0.228,29,"335,343,343,344,350,351,372,376,378,379,383,393,406,407,414,416,416,418,418,421,434,440,447,451,455,457,458,458,462"
1520.800,42.385,22.175,0.697,5,"347,347,432,450,458"
814.222,14.150,3.538,0.356,9,"357,391,395,399,408,422,424,432,442"
611.000,14.492,2.775,0.341,10,"337,360,368,388,390,391,410,427,435,461"
7894.250,13.863,2.769,0.368,8,"374,389,391,399,407,415,453,458"
17.644,110.718,32.076,0.416,45,"335,336,339,348,371,373,374,378,378,379,379,379,381,382,391,395,396,404,404,405,409,411,418,420,421,430,432,433,434,435,436,436,441,443,446,447,449,450,450,451,452,453,454,458,458"
185.667,7.913,2.180,0.424,6,"337,347,348,409,451,454"
6793.400,10.694,2.298,0.362,10,"373,386,387,389,399,403,409,418,451,451"
9230.444,40.624,20.098,0.509,9,"332,343,357,357,379,407,449,463,463"
1143.286,78.612,15.709,0.352,14,"339,344,344,361,374,385,387,388,390,390,392,433,439,457"
3055.333,27.391,13.610,0.572,6,"378,390,419,434,434,449"
8649.778,44.328,14.689,0.725,9,"338,338,374,389,433,433,433,451,458"
7757.429,5.989,1.478,0.410,7,"332,378,388,395,396,398,413"
895.741,199.440,8.846,0.668,54,"404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,406"
1145.333,95.023,27.851,0.493,6,"382,393,397,404,405,439"
6125.000,11.650,5.714,0.538,8,"341,344,373,396,399,418,418,427"
786.750,9.457,1.808,0.412,8,"351,382,386,388,391,440,462,462"
1297.000,57.960,11.321,0.380,10,"348,350,374,379,406,449,452,452,452,463"
808.000,25.418,3.934,0.291,15,"336,339,395,396,399,401,402,417,419,420,420,424,429,441,463"
829.714,28.209,7.229,0.344,14,"335,339,341,402,404,407,408,427,428,447,454,459,462,463"
655.067,168.269,6.356,0.986,30,"343,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,389"
960.949,6892.080,218.383,0.071,156,"332,334,335,335,336,336,337,337,338,339,339,339,340,341,343,343,344,347,348,348,350,351,351,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,372,373,374,375,376,377,378,379,380,381,382,383,383,383,384,384,384,385,386,386,387,388,388,389,389,390,391,391,392,393,394,394,394,395,396,397,397,397,398,399,400,401,401,402,403,403,404,405,406,407,408,409,410,411,412,413,414,415,416,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,432,433,434,435,436,437,438,439,440,441,442,442,443,446,447,448,448,448,448,449,450,450,450,451,452,453,454,455,456,456,456,457,458,459,460,460,461,462,463,463"
10811.333,17.948,7.793,0.504,6,"332,367,389,392,433,450"
1869.750,53.790,16.162,0.480,8,"332,390,392,404,420,430,430,432"
54188.800,6.570,1.551,0.597,5,"413,413,433,433,453"
942.765,6174.789,234.759,0.080,162,"332,334,335,336,337,337,338,339,340,341,343,343,344,347,347,348,350,350,350,351,353,354,355,356,357,358,359,360,361,362,362,363,364,365,366,367,367,368,369,370,371,372,373,374,375,376,376,377,377,378,378,379,380,380,380,380,381,382,383,383,383,384,385,386,387,388,389,390,391,392,392,393,394,395,396,397,397,398,399,400,401,402,402,403,404,405,406,406,406,407,408,409,409,409,410,411,411,412,413,414,415,415,416,416,416,417,417,418,419,420,420,421,422,422,423,423,424,425,426,426,427,428,429,430,432,433,434,435,436,437,439,440,441,442,443,443,446,446,447,447,449,450,450,450,451,452,453,454,455,455,456,456,457,458,459,459,460,460,460,461,462,463"
788.000,19.018,2.053,0.287,13,"335,336,338,347,367,385,432,437,441,441,452,461,463"
3378.800,17.557,6.466,0.536,5,"344,374,409,420,420"
860.500,13.391,3.602,0.444,8,"378,382,387,418,443,443,453,457"
3053.305,2510.125,91.269,0.164,455,"332,332,332,332,332,332,332,334,334,335,335,335,335,336,336,336,337,338,338,338,338,339,339,339,339,339,340,340,340,341,341,341,341,343,343,343,344,344,344,347,347,347,348,350,350,353,355,356,357,364,365,368,372,372,372,374,374,374,374,375,375,375,375,375,376,376,376,376,377,377,377,377,377,378,378,378,378,378,379,379,379,380,380,381,381,382,383,383,383,383,383,384,384,384,385,385,385,385,386,386,387,387,387,387,388,388,388,389,390,390,390,390,391,391,391,391,392,393,394,394,394,394,394,394,394,395,395,395,395,395,395,395,395,395,395,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,397,397,397,397,397,397,398,398,398,398,398,398,399,399,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,401,401,401,401,401,402,402,402,402,402,402,402,402,402,402,402,403,403,403,403,403,403,403,403,404,404,404,404,404,406,406,406,406,407,407,407,407,407,407,407,408,408,408,408,408,408,408,408,408,408,409,409,409,409,409,409,409,409,409,409,409,409,410,410,410,410,410,410,410,410,411,411,411,411,412,412,413,413,414,414,414,415,415,415,416,416,416,417,417,418,418,418,418,418,418,419,419,419,419,419,419,419,419,420,420,420,420,420,420,420,420,420,421,421,421,421,421,421,421,421,421,421,421,422,422,422,422,422,423,423,423,423,423,423,423,423,424,424,424,424,424,424,424,425,425,425,425,425,425,427,427,427,427,428,428,428,428,429,429,429,429,429,429,429,429,430,430,432,432,432,432,433,434,434,434,435,435,435,436,437,437,437,438,438,438,438,438,439,439,439,440,440,440,440,440,440,441,441,441,443,443,446,446,446,447,447,447,447,447,447,447,448,449,449,449,450,450,450,450,450,451,451,452,452,452,452,452,453,453,453,453,453,453,454,455,455,455,456,456,456,456,456,456,457,457,457,458,458,458,458,460,460,460,460,460,461,461,461,461,461,462,462,462,462,462,462,463,463,463,463,463,463"
1590.182,45.543,7.953,0.254,22,"341,343,360,363,376,382,387,390,392,394,399,418,419,432,433,434,435,435,439,439,439,452"
712.000,80.857,9.664,0.878,27,"338,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,403,404"
887.929,96.131,35.456,0.389,56,"332,332,334,334,336,339,339,340,341,343,348,350,351,351,362,365,370,371,372,372,374,376,377,377,379,380,385,386,395,397,400,406,407,409,409,410,410,410,411,414,415,415,418,420,421,424,426,428,428,430,430,432,436,450,452,455"
6979.200,12.775,2.134,0.329,10,"335,343,344,347,389,403,435,436,451,463"
1012.702,208.634,12.923,0.657,57,"378,379,379,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405"
6707.000,13.589,2.779,0.362,10,"335,341,358,392,415,418,420,420,433,453"
1022.905,113.638,3.103,0.685,42,"382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,404,421"
7216.333,23.908,18.427,0.761,6,"337,338,395,412,421,462"
845.145,7949.899,504.914,0.082,159,"332,334,335,335,336,337,338,339,339,339,340,341,343,344,347,348,348,348,350,351,351,353,354,355,356,357,358,360,360,361,362,363,364,365,366,367,368,369,370,371,372,372,373,374,375,375,376,377,378,379,379,380,380,381,382,383,384,384,385,386,386,386,386,387,387,387,388,388,389,390,391,391,392,392,393,394,395,395,395,396,397,398,398,398,399,400,401,402,402,403,404,405,406,407,408,409,410,411,412,412,413,414,415,416,417,418,419,420,420,421,422,423,424,425,426,427,427,428,429,430,432,433,434,435,436,437,439,440,441,442,442,443,443,446,446,447,447,448,449,450,450,451,452,453,454,455,455,456,456,456,457,458,459,460,460,461,462,462,463"
1856.286,23.166,8.245,0.509,7,"337,344,379,395,440,440,440"
813.933,92.343,10.405,0.791,30,"341,341,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,393,450"
216.000,9.087,2.598,0.554,6,"350,374,374,401,453,453"
8119.667,32.642,21.338,0.792,6,"377,383,384,384,455,457"
6315.200,15.608,6.519,0.499,5,"371,372,383,397,406"
6790.571,8.326,2.319,0.447,7,"334,350,379,383,428,439,453"
7886.000,8.473,2.261,0.469,6,"377,391,420,420,451,453"
792.000,9.451,2.694,0.401,7,"350,354,387,390,453,454,463"
725.077,15.976,1.904,0.292,13,"366,372,377,381,381,382,384,395,396,400,411,430,434"
1245.556,40.821,9.303,0.385,9,"337,339,344,381,414,415,433,453,454"
7493.333,30.675,25.090,0.810,6,"385,386,387,389,399,425"
884.286,269.057,56.146,0.303,63,"332,332,336,337,339,339,340,341,341,343,350,350,353,356,358,358,359,360,364,366,367,369,370,372,375,376,376,377,380,381,383,383,384,384,386,388,391,392,394,396,397,397,399,399,401,403,408,412,415,417,417,417,421,424,432,433,433,436,437,443,450,450,461"
1172.000,85.786,52.883,0.628,16,"337,338,339,340,341,343,344,347,348,350,351,376,377,378,420,450"
1183.333,152.819,35.235,0.312,18,"332,334,336,337,338,339,339,340,341,343,344,347,348,350,351,386,420,450"
1246.400,6.010,1.400,0.509,5,"405,412,414,414,453"
4427.143,13.591,4.653,0.520,7,"332,332,387,435,443,443,443"
511.273,21.621,4.843,0.352,11,"355,356,364,369,410,410,424,425,432,460,463"
870.707,6675.920,287.002,0.084,167,"332,334,335,335,336,337,338,339,340,341,343,343,344,347,347,348,348,348,350,350,351,353,354,355,356,357,357,358,359,360,361,361,361,362,363,364,365,365,366,367,368,369,370,371,372,373,374,374,375,376,377,378,379,380,381,382,383,383,384,384,384,384,385,385,386,386,386,387,388,388,388,388,389,390,391,392,392,393,394,395,396,397,397,397,398,398,399,399,399,400,400,401,402,403,403,404,405,406,407,408,409,410,411,412,413,414,415,416,416,416,417,418,419,420,421,421,422,422,424,425,426,426,426,427,428,429,430,430,432,433,434,435,436,436,437,438,438,439,440,440,441,442,443,443,443,446,446,447,448,449,450,450,450,451,452,453,454,455,456,457,458,459,460,461,461,462,463"
516.571,36.827,26.441,0.814,7,"334,343,344,371,415,420,450"
635.200,98.597,15.974,0.267,20,"334,344,375,376,379,380,384,385,386,387,388,389,392,411,426,433,436,449,453,454"
42877.333,18.591,2.783,0.315,12,"337,340,344,356,383,387,388,395,408,408,415,440"
1168.000,7.091,1.372,0.400,6,"348,350,374,376,418,442"
561.882,23.234,3.444,0.257,17,"334,336,343,367,373,375,386,387,389,416,421,424,433,435,436,456,457"
59934.000,6.883,2.109,0.474,5,"376,379,394,410,428"
1687.600,19.173,6.214,0.743,5,"341,450,452,452,452"
1863.566,2983.769,398.243,0.201,152,"332,334,335,336,337,338,339,340,340,341,343,344,347,347,348,350,351,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,373,374,375,376,377,378,379,380,380,381,381,382,383,383,384,384,385,385,385,386,386,386,387,387,387,388,388,389,389,390,390,391,391,392,392,393,394,395,396,397,398,399,400,401,401,402,403,404,405,406,407,408,409,410,411,412,413,413,414,415,416,417,418,418,419,420,420,421,422,423,424,425,426,427,427,427,428,429,430,432,433,434,435,435,436,437,439,440,441,441,442,443,446,447,447,448,449,450,450,451,452,452,453,454,455,456,457,458,459,459,460,461,462,462,463"
943.077,8129.449,271.787,0.083,182,"332,334,335,336,336,336,337,338,339,339,339,340,340,341,343,344,347,348,350,351,351,353,354,355,356,357,358,360,361,361,362,362,363,364,364,365,366,366,366,367,368,369,370,371,372,372,372,373,374,375,375,375,376,376,376,377,377,377,377,377,378,379,379,379,380,380,381,381,382,383,383,384,385,386,386,387,387,387,388,388,389,390,391,392,392,393,394,395,395,396,397,397,398,399,400,401,402,403,404,405,406,406,406,407,408,409,410,411,412,413,413,414,414,415,415,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,432,433,433,434,435,436,437,437,439,439,440,441,442,442,442,442,442,442,443,446,447,447,448,448,448,449,450,450,450,451,452,453,453,454,455,455,455,455,455,455,456,456,456,457,458,459,460,460,461,462,463"
835.647,34.019,6.735,0.313,17,"334,373,373,397,400,405,406,409,410,412,413,424,428,430,434,462,463"
4037.333,8.394,1.754,0.489,6,"385,386,391,454,454,457"
804.286,13.214,2.771,0.480,7,"357,383,411,426,428,428,462"
7724.750,37.467,16.063,0.589,8,"332,332,332,405,417,418,451,451"
9309.733,56.211,10.302,0.310,45,"332,334,335,337,339,341,343,344,344,344,344,347,348,350,374,378,381,381,393,395,396,401,417,418,418,419,420,420,421,421,424,425,427,427,433,434,447,447,449,453,453,454,458,458,463"
1627.000,12.397,2.265,0.447,8,"336,347,348,411,433,433,453,453"
2765.750,25.426,8.636,0.517,8,"335,343,350,408,423,454,454,454"
694.500,28.730,2.369,0.235,20,"332,360,377,395,396,397,400,401,404,404,405,408,409,410,412,415,428,447,451,463"
8245.429,12.757,4.737,0.468,7,"338,341,376,433,453,453,458"
1762.400,5.448,1.339,0.517,5,"374,374,375,457,462"
9150.800,4.067,1.197,0.497,5,"334,392,433,451,451"
7212.444,26.887,17.559,0.639,9,"335,387,395,407,412,414,414,462,462"
7421.250,11.894,2.735,0.413,8,"386,386,387,388,395,398,412,439"
8495.333,16.969,8.156,0.535,9,"347,348,348,380,404,404,424,453,458"
938.462,75.862,44.950,0.686,26,"332,334,335,336,337,338,339,340,341,343,344,347,385,388,394,395,396,397,399,400,401,402,403,409,420,450"
1666.195,1295.259,197.009,0.195,133,"332,334,335,336,337,338,339,340,340,341,341,343,344,344,347,348,350,350,351,351,354,355,357,360,362,363,364,364,365,366,368,370,371,373,374,375,376,377,378,379,379,380,381,382,383,385,386,387,387,388,388,390,390,390,390,391,392,392,393,394,395,396,396,397,398,399,400,401,402,403,404,405,406,407,407,408,409,410,411,412,413,414,414,415,416,417,418,419,420,421,422,424,424,425,426,426,426,427,427,428,429,430,432,433,434,435,435,435,435,435,436,439,440,441,442,446,447,447,448,449,450,451,451,452,453,454,456,456,456,457,458,462,463"
1446.667,39.529,16.582,0.563,6,"336,374,374,434,434,458"
7272.400,12.397,6.903,0.589,5,"341,381,384,421,440"
585.200,22.147,11.480,0.996,5,"438,438,438,438,438"
501.750,15.421,3.339,0.380,8,"374,375,376,386,392,441,457,458"
878.000,88.374,15.162,0.653,24,"382,393,393,393,393,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404"
673.143,9.038,1.820,0.386,7,"366,367,372,375,388,412,441"
9617.667,11.007,2.683,0.431,6,"332,339,341,368,449,452"
8176.182,20.435,6.730,0.433,11,"334,341,343,348,350,376,390,408,440,440,451"
1019.175,202.122,3.654,0.565,63,"335,382,382,382,382,382,382,382,382,382,382,393,393,393,393,393,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405"
5311.714,10.286,2.316,0.394,7,"384,386,388,406,407,432,435"
1708.800,43.337,15.174,0.696,5,"420,438,438,438,452"
972.267,77.946,16.380,0.305,45,"332,336,336,337,339,339,343,348,351,353,355,360,367,374,375,375,377,383,383,384,385,386,386,388,388,390,394,400,402,406,414,416,424,425,427,430,430,430,433,442,442,442,447,450,450"
7514.000,8.940,3.585,0.527,6,"335,398,400,404,420,459"
3367.429,34.663,13.721,0.535,7,"365,376,378,382,424,451,451"
844.994,529.738,24.506,0.102,539,"332,332,332,334,335,335,335,336,336,336,337,337,338,338,338,338,339,339,339,340,340,340,341,341,341,343,343,343,344,344,344,344,347,347,348,348,348,350,350,350,350,351,351,351,351,351,351,351,351,353,353,353,353,354,354,354,355,355,355,355,355,356,356,356,356,357,357,357,358,358,358,358,358,358,359,359,359,360,360,360,360,361,361,361,361,361,361,361,362,362,362,362,362,363,363,363,363,363,363,363,363,363,364,364,364,364,365,365,365,365,365,365,365,366,366,366,366,366,366,367,367,367,367,367,368,368,368,368,368,369,369,369,370,370,370,370,371,371,371,371,372,372,372,372,372,373,373,373,373,373,374,374,374,374,375,375,375,375,375,376,376,376,376,377,377,377,377,378,378,378,378,378,379,379,379,380,380,380,380,381,381,381,382,382,382,383,383,383,383,383,383,383,384,384,384,385,385,385,385,385,385,386,386,386,386,386,387,387,387,387,388,388,388,388,388,388,388,388,389,389,389,389,389,390,390,390,390,390,391,391,391,391,391,392,392,393,393,394,394,394,394,394,395,395,395,396,396,396,396,397,397,397,397,398,398,398,398,398,399,399,399,399,400,400,400,400,401,401,401,401,401,402,402,402,403,403,403,403,404,404,404,405,405,405,405,406,406,406,406,406,407,407,407,408,408,409,409,409,410,410,410,410,410,410,410,411,411,411,411,412,412,412,412,412,412,412,413,413,413,413,414,414,414,415,415,415,415,415,416,416,416,416,416,416,417,417,417,417,417,418,418,418,418,419,419,419,419,419,419,420,420,420,420,421,421,421,422,422,422,422,422,422,423,423,423,423,423,424,424,424,425,425,425,425,425,426,426,426,427,427,427,427,428,428,428,428,429,429,429,430,430,430,430,432,432,432,432,432,433,433,434,434,434,434,435,435,435,435,435,435,435,436,436,436,436,436,437,437,437,437,437,438,438,439,439,439,439,439,440,440,440,440,440,441,441,441,441,441,441,442,442,442,442,442,443,443,443,443,443,443,446,446,446,446,447,447,447,447,447,447,448,448,448,448,448,449,449,449,449,450,450,450,450,450,450,451,451,451,451,451,452,452,452,452,452,453,453,453,454,454,454,454,455,455,455,455,455,455,456,456,456,456,456,457,457,457,457,458,458,458,459,459,459,459,459,459,460,460,460,460,460,461,461,461,461,461,461,461,462,462,462,462,462,463,463,463,463,463,463"
6993.714,8.776,1.506,0.458,7,"332,378,379,402,449,449,453"
870.286,8.006,1.552,0.385,7,"351,382,383,384,390,394,434"
771.429,21.885,6.242,0.996,7,"405,405,405,405,405,405,405"
5381.000,12.964,3.296,0.569,6,"351,391,394,403,451,451"
662.750,19.516,6.706,0.438,8,"384,394,399,401,412,422,434,451"
1962.000,66.870,20.212,0.494,6,"358,382,384,393,404,434"
1231.250,35.650,10.714,0.390,8,"337,339,344,407,412,424,453,454"
8358.000,5.198,1.513,0.646,5,"339,340,439,439,463"
1118.545,56.159,15.349,0.363,11,"332,334,336,337,337,339,340,341,344,395,420"
6704.000,11.331,1.955,0.547,10,"377,385,385,388,397,415,434,441,441,441"
28722.909,14.874,0.849,0.996,22,"382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382"
482.333,21.221,4.349,0.321,12,"335,341,343,344,382,396,400,401,402,420,420,429"
11092.333,7.011,1.528,0.413,6,"339,392,396,407,432,453"
540.258,199.116,37.474,0.676,31,"377,382,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,404"
861.857,26.052,7.952,0.347,14,"332,336,337,338,344,355,374,404,429,435,449,452,453,458"
772.400,27.082,3.924,0.284,15,"334,348,372,376,377,378,395,398,399,403,412,418,449,453,458"
343.750,9.754,1.711,0.430,8,"350,376,407,437,453,454,458,458"
602.923,20.842,3.064,0.283,13,"332,340,362,369,374,402,407,408,409,414,441,461,462"
1885.333,119.060,36.193,0.463,9,"354,382,388,395,404,408,408,420,440"
2070.267,9.207,1.205,0.352,15,"334,337,337,337,339,339,374,374,381,381,406,408,420,450,450"
1071.333,120.248,38.636,0.380,18,"332,334,335,336,337,339,340,341,343,347,348,350,351,360,364,392,450,457"
728.909,17.732,3.733,0.329,11,"350,351,374,376,380,386,433,441,451,457,458"
7405.800,33.344,19.163,0.593,10,"341,350,350,376,390,396,412,437,437,447"
56776.540,2161.998,37.076,0.628,126,"351,355,374,374,374,374,374,374,374,374,374,374,374,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,379,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,385,385,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,401,401,436,450,453,453,454,454,454,454,454,454,455,455,455,455,455,455,455,455,455,458,458,458,458,458,458,458,458,458,459,459,459"
9470.000,9.056,4.439,0.452,6,"334,339,347,358,393,421"
972.571,10.435,2.806,0.390,7,"334,362,374,376,379,454,462"
4981.200,13.548,5.751,0.522,5,"386,390,397,407,410"
797.222,26.105,2.845,0.275,18,"357,358,375,377,380,384,398,404,410,411,411,424,424,430,440,454,462,462"
564.615,16.779,2.607,0.290,13,"348,383,388,391,394,395,399,401,402,403,421,432,436"
1095.111,53.109,3.121,0.803,18,"404,404,404,404,405,405,405,405,405,405,405,405,405,405,405,405,405,405"
2817.750,20.635,6.080,0.565,8,"337,433,433,439,439,454,454,457"
1392.500,82.260,23.496,0.353,16,"332,334,335,336,337,339,339,340,341,344,350,409,420,420,429,450"
9104.000,25.149,19.060,0.913,5,"336,420,420,420,420"
13560.444,91.585,52.371,0.623,27,"335,337,338,339,362,373,376,379,381,381,384,387,393,395,411,419,421,425,433,435,440,449,452,453,454,457,457"
272.333,13.761,2.415,0.996,6,"427,427,427,427,427,427"
696.400,7.298,2.200,0.569,5,"344,344,377,402,457"
539.714,8.009,1.923,0.393,7,"339,368,377,409,412,449,463"
